User,Gender,Term,Course,GPA,Grade_Percent_Reg,BTE_Quad_Reg,Grade_Want,Confidence,Reason_Physics_req,Reason_Concentration_req,Reason__Grad_req,Reason_NS_Credit,Reason_Interest,Hours_Exam_Study,Hours_Outside_Study,Hours_MP_Study,Behavior_Goal_Homework,Behavior_Goal_Lecture,Behavior_Goal_Exam,Helproom,Office_Hours,CSP,Partner,Partner_Exam_1_Response,SLC,SLC_Interest,ECoach_Change_Behavior,HS_Math,SAT_Math,ACT_Math,HS_Physics,AP_Exam_B,AP_Exam_C_Mech,AP_Exam_C_EM,AP_Exam_IDK,AP_Exam_No,AP_B_Score,AP_C_Mech_Score,AP_C_EM_Score,Semesters_Completed,College,Minor_or_Major,Concentrate_Engineering,Concentrate_Physics,Concentrate_Chemistry,Concentrate_Biology,Concentrate_Biology_MCDB,Concentrate_Biology_EEB,Concentrate_Health,Concentrate_Humanities,Concentrate_Math,Concentrate_Neurosci,Concentrate_Social_Science_not_Psych,Concentrate_Psych_BBCS,Concentrate_IDK,Post_College,Employment,Parent_Ed,Memorize_personal,Math_Confidence,Trust_Calculation,Hard_work_personal_cant_solve,Innate,Memorize_general,Recall_Formula,Apply_Principles,Hard_work_personal_understand,Values_Aff_Art,Values_Aff_Creativity,Values_Aff_Relationships,Values_Aff_Government,Values_Aff_Independence,Values_Aff_Learning,Values_Aff_Athletic,Values_Aff_Social,Values_Aff_Music,Values_Aff_Career,Values_Aff_Spiritual,Values_Aff_Humor,Involved_In_Greek,Involved_In_Sports,Involved_In_Religious,Involved_In_Research,Involved_In_Volunteering,Involved_In_Music_Art,Involved_In_Other,Enrolled,Sum_Clicks_All,Weeks_Visited_All,filter_$,UserGroups,UserGroups_onlyusers
fid_4220,1,1,235,2.64,62.0,-1.3,C_plus,Somewhat_confident,0,1,0,0,0,4,5,2,Earl,Disc,Offi,3_semester,3_semester,Signed_Up,No,null,null,Yes_Not_Signed_Up,null,6,null,23,0,null,null,null,null,null,null,null,null,7,LSA,null,0,0,0,0,0,0,0,0,0,0,1,0,0,Employment,Part_Time,HS,Strongly_Disagree,Strongly_Disagree,Strongly_Disagree,Agree,Strongly_Agree,Strongly_Disagree,Neither,Strongly_Agree,Neither,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,48,7,1,3,3
fid_2157,1,1,135,3.26,75.0,-1,A_minus,Somewhat_confident,0,0,1,0,0,11,7,3,Sche,Ques,Offi,2_week,3_semester,Not_Interested,Know_Like_To,null,null,Not_Interested,null,4,null,null,1,null,null,null,null,null,null,null,null,7,LSA,null,0,0,0,0,0,0,0,0,0,0,0,1,0,Dent_School,No_Job,Masters,Strongly_Disagree,Neither,Strongly_Disagree,Disagree,Agree,Strongly_Disagree,Strongly_Disagree,Agree,Agree,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,29,5,1,3,3
fid_5546,1,3,135,3.22,90.0,.9,B,Somewhat_confident,0,1,0,0,0,8,10,2,Earl,null,Part,2_week,3_semester,Not_Interested,Perfect_Partner,null,null,Yes_Not_Signed_Up,null,4,null,32,1,null,null,null,null,null,null,null,null,1,LSA,null,0,0,1,1,0,0,0,0,0,0,0,0,0,IDK,No_Job,Masters,Neither,Strongly_Disagree,Neither,Disagree,Agree,Strongly_Disagree,Strongly_Disagree,Neither,Agree,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,89,14,1,3,3
fid_3719,1,3,140,3.78,83.0,-.9,A,Confident,0,1,0,0,0,8,8,2,Earl,Disc,No_C,3_semester,3_semester,IDK,No,null,null,IDK,null,6,null,30,1,null,null,null,null,null,null,null,null,1,Other,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Masters,Disagree,Disagree,Disagree,Neither,Agree,Disagree,Disagree,Agree,Agree,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,37,6,1,3,3
fid_3428,1,3,135,2.96,95.0,1.9,A_minus,Not_confident_at_all,0,1,1,1,0,5,5,2,No_D,Ques,No_C,2_week,2_week,Not_Interested,Know_Alone,null,null,IDK,null,5,770,35,1,null,null,null,null,null,null,null,null,1,LSA,null,0,0,0,1,0,0,0,0,0,0,0,0,0,Other,No_Job,4_Year_College,Agree,Disagree,Strongly_Disagree,Disagree,Disagree,Strongly_Disagree,Agree,Strongly_Agree,Neither,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,71,9,1,3,3
fid_2188,1,3,135,3.23,90.0,.9,A,Somewhat_confident,0,1,0,1,1,5,3,0,Earl,Atte,Offi,2_week,2_week,IDK,No,null,null,Yes_Not_Signed_Up,null,5,null,35,1,null,null,null,null,null,null,null,null,1,LSA,null,0,0,0,0,1,0,0,0,0,0,0,0,0,Grad_Life_Sci,No_Job,Professional,Neither,Disagree,Strongly_Disagree,Disagree,Neither,Disagree,Disagree,Agree,Agree,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,29,5,1,3,3
fid_5913,1,3,240,3.6,74.0,-.9,B_plus,Somewhat_confident,0,0,0,0,1,4,8,3,Earl,Disc,Offi,3_semester,2_week,Not_Interested,Know_Like_To,null,null,Not_Interested,null,5,700,33,2,0,1,0,0,0,null,5,null,1,LSA,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Masters,Strongly_Disagree,Disagree,Strongly_Disagree,Disagree,Agree,Disagree,Disagree,Strongly_Agree,Strongly_Agree,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,75,9,1,3,3
fid_2532,1,3,140,3.1,35.0,-3.9,B,Somewhat_confident,1,1,1,0,1,8,4,7,Sche,null,No_C,3_semester,3_semester,Signed_Up,No,No,null,Yes_Not_Signed_Up,No,3,null,null,1,null,null,null,null,null,null,null,null,1,LSA,null,0,1,0,0,0,0,0,0,0,0,0,0,0,Grad_Life_Sci,Part_Time,Some_College,Agree,Neither,Neither,Neither,Strongly_Agree,Neither,Disagree,Strongly_Agree,Strongly_Agree,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,31,5,1,3,3
fid_1786,1,3,140,3.5,79.0,-.2,B,Somewhat_confident,0,1,0,0,0,6,8,4,null,Disc,No_C,Never,Never,Not_Interested,Know_Alone,null,null,Not_Interested,null,null,null,28,1,null,null,null,null,null,null,null,null,1,LSA,null,1,0,0,0,0,0,0,0,0,0,0,0,1,Employment,No_Job,Masters,Disagree,Disagree,Disagree,Neither,Neither,Disagree,Neither,Agree,Neither,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,57,6,1,3,3
fid_4174,1,3,135,3.24,90.0,.9,A,Confident,0,1,0,0,0,11,8,3,No_D,Ques,No_C,2_week,2_week,Not_Interested,No,null,null,Not_Interested,No,null,null,30,1,null,null,null,null,null,null,null,null,1,LSA,not_interested,0,0,1,0,1,0,0,0,0,0,0,0,0,Grad_Life_Sci,Part_Time,Doctoral,Disagree,Strongly_Disagree,Disagree,Neither,Agree,Disagree,Disagree,Strongly_Agree,Disagree,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,60,5,1,3,3
fid_5917,1,3,235,3.55,66.0,-1.9,B,Confident,0,0,1,0,0,10,6,4,Sche,null,No_C,Never,Never,Not_Interested,No,null,null,Signed_Up,null,6,null,null,1,null,null,null,null,null,null,null,null,3,Other,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Other,Part_Time,4_Year_College,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Neither,Agree,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,65,7,1,3,3
fid_1631,1,3,235,3.4,76.0,-.9,B_plus,Not_confident,0,1,1,1,0,5,0,2,Earl,Disc,No_C,Never,Never,Not_Interested,Know_Alone,null,null,Not_Interested,null,2,null,28,1,null,null,null,null,null,null,null,null,3,LSA,null,0,0,1,1,1,0,1,0,0,0,0,0,1,Dent_School,No_Job,Masters,Agree,Disagree,Disagree,Agree,Agree,Neither,Strongly_Disagree,Agree,Strongly_Agree,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,8,1,3,3
fid_4365,1,3,140,3.06,79.0,.6,A,Confident,0,1,0,0,0,11,10,5,Earl,null,No_C,3_semester,3_semester,Not_Interested,No,null,null,Yes_Not_Signed_Up,No,4,660,32,2,0,1,0,0,0,null,4,null,3,LSA,not_interested,0,0,1,0,0,0,0,0,0,0,0,0,0,Grad_Life_Sci,No_Job,Professional,Strongly_Disagree,Strongly_Disagree,Strongly_Disagree,Neither,Agree,Strongly_Disagree,Strongly_Disagree,Strongly_Agree,Strongly_Agree,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,62,6,1,3,3
fid_3778,1,3,135,3.19,79.0,-.6,A_minus,Not_confident,0,1,0,0,0,5,2,1,Earl,Ques,No_C,3_semester,Never,IDK,Know_Like_To,null,null,Signed_Up,null,4,null,32,1,null,null,null,null,null,null,null,null,3,Kinesiology,null,0,0,0,0,0,0,1,0,0,0,0,0,0,IDK,No_Job,Masters,Neither,Neither,Disagree,Agree,Agree,Neither,Neither,Neither,Neither,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,97,8,1,3,3
fid_5769,1,3,140,2.16,52.0,-1.2,A,Confident,0,1,0,0,0,8,8,3,Earl,Disc,No_C,2_week,2_week,IDK,No,null,null,Yes_Not_Signed_Up,null,3,null,31,1,null,null,null,null,null,null,null,null,4,LSA,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,Part_Time,Less_HS,Neither,Disagree,Strongly_Disagree,Agree,Strongly_Agree,Disagree,Disagree,Strongly_Agree,Strongly_Agree,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,58,6,1,3,3
fid_6079,1,3,235,3.79,91.0,.8,A,Very_confident,0,1,0,0,0,8,6,3,null,Ques,Offi,2_week,2_week,IDK,Know_Like_To,null,null,Yes_Not_Signed_Up,null,4,null,null,1,null,null,null,null,null,null,null,null,5,LSA,null,0,0,0,0,0,1,1,0,0,0,0,0,0,Grad_Life_Sci,Part_Time,Masters,Disagree,Strongly_Disagree,Strongly_Disagree,Neither,Agree,Disagree,Disagree,Agree,Agree,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,26,5,1,3,3
fid_2136,1,3,235,3.4,80.0,-.3,A_minus,Somewhat_confident,0,1,1,0,0,10,8,5,No_D,Loca,Offi,3_semester,2_week,Not_Interested,Perfect_Partner,null,null,Yes_Not_Signed_Up,null,6,null,28,1,null,null,null,null,null,null,null,null,5,LSA,null,0,0,1,0,0,0,1,0,0,0,0,0,0,Dent_School,No_Job,Professional,Agree,Neither,Disagree,Disagree,Neither,Disagree,Neither,Strongly_Agree,Agree,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,53,8,1,3,3
fid_4341,1,3,235,3.28,80.0,0,B,Somewhat_confident,0,1,0,0,0,11,1,3,Earl,Disc,Slee,3_semester,3_semester,Not_Interested,Know_Like_To,null,null,Not_Interested,null,4,null,30,1,null,null,null,null,null,null,null,null,5,LSA,null,0,0,0,0,0,1,0,0,0,0,0,0,0,Employment,Part_Time,2_Year_College,Disagree,Disagree,Strongly_Disagree,Agree,Agree,Disagree,Neither,Agree,Agree,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40,6,1,3,3
fid_4521,1,3,235,3.78,83.0,-.3,A,Not_confident,0,0,1,0,0,11,5,4,null,Ques,Offi,More_1_week,1_week,IDK,No,null,null,Yes_Not_Signed_Up,null,5,null,27,0,null,null,null,null,null,null,null,null,7,LSA,null,0,0,0,1,0,0,0,0,0,0,0,0,0,Dent_School,No_Job,Professional,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Neither,Agree,Disagree,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,35,7,1,3,3
fid_2603,0,0,140,3.16,84.0,.8,A,Confident,0,1,0,0,0,6,6,2,none,none,none,2_week,2_week,Not_Interested,Know_Like_To,Y,N,Not_Interested,Yes,4,null,33,1,0,0,0,0,0,0,0,0,1,Engineering,not_interested,0,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Other,Part_Time,4_Year_College,Disagree,Strongly_Disagree,Strongly_Disagree,Agree,Neither,Strongly_Disagree,Strongly_Disagree,Neither,Disagree,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,45,8,1,3,3
fid_4125,0,0,140,3.4,82.0,-.1,A,Confident,0,1,0,0,0,6,4,4,none,none,none,1_week,More_1_week,Not_Interested,Know_Like_To,Y,Y,Yes_Not_Signed_Up,Yes,2,null,31,1,0,0,0,0,0,0,0,0,1,Engineering,not_interested,0,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Other,Part_Time,Masters,Neither,Disagree,Disagree,Agree,Agree,Neither,Agree,Agree,Agree,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,29,8,1,3,3
fid_4883,0,0,240,3.17,75.0,.2,A_minus,Not_confident_at_all,0,1,0,0,0,8,6,4,none,none,none,3_semester,More_1_week,IDK,Know_Like_To,Y,N,Not_Interested,null,4,null,32,2,1,0,0,0,0,4,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Masters,Disagree,Disagree,Disagree,Agree,Neither,Disagree,Disagree,Agree,Neither,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,54,8,1,3,3
fid_2166,0,0,140,3.71,85.0,-.2,A_minus,Somewhat_confident,0,1,0,0,0,4,6,3,none,none,none,2_week,1_week,Not_Interested,No,Y,Y,Yes_Not_Signed_Up,null,2,null,29,1,0,0,0,0,0,0,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,Part_Time,4_Year_College,Neither,Disagree,Strongly_Disagree,Agree,Agree,Strongly_Disagree,Neither,Strongly_Agree,Agree,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,75,7,1,3,3
fid_3333,0,0,140,3.27,86.0,1.1,A_plus,Somewhat_confident,0,1,1,0,0,3,6,3,none,none,none,1_week,1_week,Not_Interested,Know_Like_To,Y,Y,Yes_Not_Signed_Up,Yes,4,null,24,1,0,0,0,0,0,0,0,0,1,Engineering,not_interested,0,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Other,No_Job,4_Year_College,Strongly_Disagree,Strongly_Disagree,Neither,Neither,Agree,Strongly_Disagree,Disagree,Strongly_Agree,Neither,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,72,7,1,3,3
fid_5075,0,0,140,3.72,84.0,-.2,A,Somewhat_confident,0,1,0,0,0,6,8,5,none,none,none,1_week,IDK,Not_Interested,Perfect_Partner,N,Y,Yes_Not_Signed_Up,null,5,730,32,1,0,0,0,0,0,0,0,0,1,Engineering,null,1,0,1,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,HS,Neither,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,29,7,1,3,3
fid_5142,0,0,140,2.62,69.0,-.3,A,Somewhat_confident,0,1,1,0,0,7,7,14,none,none,none,2_week,3,Interested,Perfect_Partner,Y,N,Not_Interested,null,4,null,31,1,0,0,0,0,0,0,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Life_Sci,Part_Time,4_Year_College,Agree,Strongly_Disagree,Disagree,Neither,Neither,Disagree,Strongly_Disagree,Agree,Neither,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,37,6,1,3,3
fid_3405,0,0,140,3.42,82.0,-.1,A,Confident,0,1,0,0,0,4,9,5,none,none,none,2_week,IDK,Signed_Up,Perfect_Partner,Y,N,Yes_Not_Signed_Up,null,3,640,28,2,0,0,0,0,1,0,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Professional,Agree,Disagree,Disagree,Strongly_Disagree,Neither,Disagree,Agree,Strongly_Agree,Disagree,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,50,6,1,3,3
fid_3188,0,0,140,3.07,82.0,.5,A,Not_confident,0,1,0,0,0,5,6,3,none,none,none,3_semester,1_week,IDK,Know_Like_To,Y,Y,Yes_Not_Signed_Up,null,5,700,35,2,1,0,0,0,0,3,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,4_Year_College,Neither,Disagree,Disagree,Disagree,Neither,Disagree,Disagree,Agree,Agree,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,55,6,1,3,3
fid_2517,0,0,140,3.86,92.0,.5,A,Not_confident,0,1,0,0,0,7,8,5,none,none,none,1_week,IDK,IDK,Know_Like_To,Y,N,Not_Interested,Yes,5,null,33,2,0,1,1,0,0,0,4,2,1,Engineering,not_interested,0,0,0,0,0,0,0,0,0,0,0,0,0,IDK,No_Job,Professional,Disagree,Disagree,Disagree,Agree,Agree,Neither,Disagree,Agree,Disagree,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,13,6,1,3,3
fid_4650,0,0,140,2.77,80.0,.9,A,Somewhat_confident,0,1,0,0,0,6,10,4,none,none,none,2_week,More_1_week,IDK,Know_Like_To,Y,Y,Yes_Not_Signed_Up,null,4,null,29,0,0,0,0,0,0,0,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Other,No_Job,Masters,Neither,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Neither,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,39,6,1,3,3
fid_5120,0,0,140,3.84,88.0,0,A,Somewhat_confident,0,1,0,0,0,6,6,4,none,none,none,2_week,More_1_week,IDK,No,Y,N,Yes_Not_Signed_Up,No,7,null,33,1,0,0,0,0,0,0,0,0,1,Engineering,not_interested,0,0,0,0,0,0,0,0,0,0,0,0,0,Employment,Part_Time,2_Year_College,Disagree,Disagree,Strongly_Disagree,Agree,Agree,Disagree,Disagree,Neither,Agree,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,62,6,1,3,3
fid_2277,0,0,140,3.24,77.0,.2,B,Somewhat_confident,0,1,0,0,0,5,8,4,none,none,none,IDK,More_1_week,Not_Interested,Perfect_Partner,Y,N,Yes_Not_Signed_Up,Yes,4,710,33,1,0,0,0,0,0,0,0,0,1,Engineering,not_interested,0,0,0,0,0,0,0,0,0,0,0,0,0,IDK,No_Job,Masters,Disagree,Strongly_Disagree,Disagree,Agree,Agree,Disagree,Disagree,Strongly_Agree,Neither,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20,5,1,3,3
fid_4728,0,0,140,3.71,87.0,.3,A,Somewhat_confident,0,1,0,0,0,6,5,3,none,none,none,2_week,1_week,Not_Interested,Know_Like_To,Y,N,Yes_Not_Signed_Up,null,4,null,30,1,0,0,0,0,0,0,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,IDK,No_Job,Masters,Disagree,Disagree,Disagree,Neither,Agree,Disagree,Disagree,Agree,Neither,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,28,5,1,3,3
fid_3084,0,0,240,3.98,92.0,.5,A,Somewhat_confident,0,1,0,0,1,8,7,5,none,none,none,3_semester,IDK,Not_Interested,Know_Alone,N,N,Not_Interested,null,4,730,36,2,1,0,0,0,0,5,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Professional,Disagree,Strongly_Disagree,Strongly_Disagree,Strongly_Disagree,Strongly_Agree,Disagree,Strongly_Disagree,Disagree,Strongly_Disagree,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,71,5,1,3,3
fid_4961,0,0,140,3.39,72.0,-1.5,A,Not_confident,0,1,0,0,0,2,3,2,none,none,none,3_semester,2_week,IDK,Know_Alone,Y,N,Yes_Not_Signed_Up,null,4,730,33,1,0,0,0,0,0,0,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Other,No_Job,4_Year_College,Disagree,Strongly_Disagree,Disagree,Strongly_Agree,Agree,Neither,Agree,Agree,Strongly_Agree,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,42,5,1,3,3
fid_6097,0,0,140,3.02,70.0,-.9,A,Confident,0,1,0,0,0,10,8,2,none,none,none,2_week,2_week,IDK,Know_Like_To,Y,Y,Yes_Not_Signed_Up,null,4,null,25,1,0,0,0,0,0,0,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Masters,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,39,5,1,3,3
fid_3604,0,0,140,3.2,94.0,1.7,A,Confident,0,1,0,0,0,10,8,4,none,none,none,Never,Never,IDK,Know_Like_To,Y,N,Yes_Not_Signed_Up,No,6,800,null,1,0,0,0,0,0,0,0,0,1,Engineering,not_interested,0,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Other,No_Job,Doctoral,Disagree,Disagree,Strongly_Disagree,Strongly_Disagree,Neither,Disagree,Disagree,Strongly_Agree,Disagree,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,43,5,1,3,3
fid_5631,0,0,240,3.03,65.0,-.6,A,Not_confident,0,1,1,0,0,6,8,6,none,none,none,3_semester,2,Not_Interested,Know_Like_To,Y,N,Not_Interested,null,4,null,34,1,0,0,0,0,0,0,0,0,3,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,2_Year_College,Agree,Disagree,Disagree,Disagree,Neither,Disagree,Agree,Agree,Neither,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,63,7,1,3,3
fid_5132,0,0,140,3.15,86.0,1.3,A,Confident,0,1,0,0,0,8,6,3,none,none,none,3_semester,1_week,IDK,No,Y,Y,Yes_Not_Signed_Up,null,3,null,31,2,0,1,1,0,0,0,3,2,3,Engineering,null,1,0,0,1,0,0,0,0,0,0,0,0,0,Grad_Life_Sci,No_Job,4_Year_College,Neither,Neither,Strongly_Disagree,Neither,Agree,Neither,Disagree,Strongly_Agree,Neither,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,38,7,1,3,3
fid_4471,0,0,240,3.56,74.0,-.6,A_minus,Not_confident,0,1,0,0,0,2,6,3,none,none,none,3_semester,1_week,IDK,Perfect_Partner,N,Y,Yes_Not_Signed_Up,null,5,null,34,2,0,1,1,0,0,0,4,4,3,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Other,No_Job,Doctoral,Disagree,Disagree,Disagree,Neither,Agree,Agree,Agree,Agree,Agree,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,28,6,1,3,3
fid_3422,0,0,140,2.08,66.0,-1.5,B_plus,Somewhat_confident,0,1,0,0,0,4,8,2,none,none,none,2_week,2_week,Not_Interested,No,N,N,Not_Interested,null,6,null,34,1,0,0,0,0,0,0,0,0,3,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,4_Year_College,Agree,Disagree,Strongly_Disagree,Agree,Neither,Agree,Strongly_Disagree,Agree,Agree,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,84,5,1,3,3
fid_3536,0,0,240,3.07,69.0,-.1,A,Not_confident,0,1,0,0,0,3,9,3,none,none,none,3_semester,1_week,IDK,Know_Like_To,Y,N,Yes_Not_Signed_Up,null,4,null,27,1,0,0,0,0,0,0,0,0,3,Engineering,null,1,0,1,0,0,0,0,0,0,0,0,0,0,Other,Part_Time,2_Year_College,Disagree,Disagree,Neither,Disagree,Neither,Agree,Agree,Agree,Disagree,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,34,5,1,3,3
fid_5485,0,0,240,3.35,76.0,.4,A,Not_confident,0,1,0,0,0,8,6,6,none,none,none,IDK,2,Not_Interested,Know_Like_To,Y,Y,Not_Interested,No,3,670,32,2,1,0,0,0,0,3,0,0,5,Engineering,not_interested,0,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Masters,Strongly_Disagree,Disagree,Strongly_Disagree,Disagree,Disagree,Strongly_Disagree,Neither,Strongly_Agree,Disagree,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,23,7,1,3,3
fid_5560,0,0,240,3.02,79.0,1.6,A,Not_confident,0,1,0,0,0,8,7,3,none,none,none,2_week,2_week,Not_Interested,No,N,Y,Signed_Up,null,2,null,29,1,0,0,0,0,0,0,0,0,5,Engineering,null,1,0,0,0,0,0,0,0,1,0,0,0,0,Employment,No_Job,4_Year_College,Disagree,Disagree,Strongly_Disagree,Strongly_Agree,Strongly_Agree,Disagree,Disagree,Agree,Agree,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,34,5,1,3,3
fid_5989,0,0,240,3.46,78.0,.2,A_plus,Not_confident,0,1,0,0,0,5,8,4,none,none,none,1_week,More_1_week,IDK,Know_Like_To,Y,N,Yes_Not_Signed_Up,null,5,780,null,1,0,0,0,0,0,0,0,0,7,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Doctoral,Neither,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,19,5,1,3,3
fid_5995,0,1,240,0.0,77.0,null,A,Somewhat_confident,0,1,0,0,0,7,6,4,Sche,null,No_C,3_semester,3_semester,Not_Interested,No,null,null,Not_Interested,null,5,790,35,2,0,1,1,0,0,null,5,4,0,Engineering,null,1,1,0,0,0,0,0,0,0,0,0,0,1,IDK,No_Job,4_Year_College,Disagree,Neither,Disagree,Agree,Agree,Neither,Agree,Agree,Agree,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,52,7,1,3,3
fid_6083,0,1,140,0.0,80.0,null,A_minus,Somewhat_confident,0,1,0,0,0,3,4,4,No_D,Disc,Slee,2_week,3_semester,IDK,No,No,null,Not_Interested,null,4,null,30,1,null,null,null,null,null,null,null,null,0,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,4_Year_College,Disagree,Strongly_Disagree,Strongly_Disagree,Neither,Agree,Disagree,Neither,Agree,Strongly_Agree,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,47,6,1,3,3
fid_570,0,1,140,0.0,81.0,null,A,Confident,0,1,0,0,0,9,8,4,Sche,Disc,No_C,3_semester,3_semester,IDK,No,null,null,Yes_Not_Signed_Up,null,5,null,34,2,0,1,0,0,0,null,4,null,0,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Other,No_Job,4_Year_College,Disagree,Strongly_Disagree,Disagree,Disagree,Agree,Neither,Neither,Agree,Agree,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,35,5,1,3,3
